index,workflow_ID,dataset_name,class_key,filter_min_counts,normalize_size_factors,scale_input,logtrans_input,model_name,ae_type,hidden_size,hidden_dropout,batchnorm,activation,init,epochs,reduce_lr,early_stop,batch_size,optimizer,verbose,threads,learning_rate,n_perm,permute,mode,pct_split,obs_key,n_keep,keep_obs,train_test_random_seed,obs_subsample,make_fake,true_celltype,false_celltype,pct_false,predictor_model,predict_key,predictor_hidden_sizes,predictor_epochs,predictor_batch_size,semi_sup,predictor_activation,unlabeled_category,save_zinb_param,use_raw_as_output,contrastive_margin,same_class_pct,change_perm,use_TEST,split_strategy,batch_removal_weight,use_hvg
4862,4862,ajrccm,celltype,True,True,False,False,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,42.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,,,True,True,random,,
4863,4863,ajrccm,celltype,True,True,False,False,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,42.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,,,True,True,avg_marker_ranking,,
4864,4864,ajrccm,celltype,True,True,False,False,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,42.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,,,True,True,sum_marker_score,,
4889,4889,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,,,
4890,4890,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,,,
4891,4891,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,,,
4892,4892,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,,,
4893,4893,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,,,
4894,4894,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,,,
4901,4901,ajrccm,celltype,True,True,False,False,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,,,True,True,,,
4902,4902,ajrccm,celltype,True,True,False,False,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,,,True,True,,,
4903,4903,ajrccm,celltype,True,True,False,False,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,,,True,True,,,
4904,4904,ajrccm,celltype,True,True,False,False,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,,,True,True,,,
4905,4905,ajrccm,celltype,True,True,False,False,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,,,True,True,,,
4906,4906,ajrccm,celltype,True,True,False,False,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,150.0,10.0,15.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,,,True,True,,,
4371,4371,disco_htap_ajrccm,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.8,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,1.0,softmax,,0.0,0.0,,,True,True,random,,
4372,4372,disco_htap_ajrccm,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.999,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,1.0,softmax,,0.0,0.0,,,True,True,random,,
4373,4373,disco_htap_ajrccm,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.8,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,0.0,softmax,,0.0,0.0,,,True,True,random,,
4374,4374,disco_htap_ajrccm,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.999,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,0.0,softmax,,0.0,0.0,,,True,True,random,,
4379,4379,disco_htap,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.8,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,1.0,softmax,,0.0,0.0,,,True,True,random,,
4380,4380,disco_htap,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.999,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,1.0,softmax,,0.0,0.0,,,True,True,random,,
4381,4381,disco_htap,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.8,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,0.0,softmax,,0.0,0.0,,,True,True,random,,
4382,4382,disco_htap,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.999,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,0.0,softmax,,0.0,0.0,,,True,True,random,,
4387,4387,disco_ajrccm,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.8,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,1.0,softmax,,0.0,0.0,,,True,True,random,,
4388,4388,disco_ajrccm,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.999,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,1.0,softmax,,0.0,0.0,,,True,True,random,,
4389,4389,disco_ajrccm,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.8,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,0.0,softmax,,0.0,0.0,,,True,True,random,,
4390,4390,disco_ajrccm,celltype_lv2_V3,True,True,False,True,dca_permuted,normal,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,25.0,256.0,Adam,True,,,1,True,percentage,,,0.999,,150.0,,False,,,,MLP,celltype_lv2_V3,64,100,64,0.0,softmax,,0.0,0.0,,,True,True,random,,
4913,4913,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4914,4914,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4915,4915,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4916,4916,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4917,4917,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4918,4918,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4919,4919,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4920,4920,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4921,4921,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4922,4922,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4923,4923,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4924,4924,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4925,4925,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4926,4926,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4927,4927,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4928,4928,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4929,4929,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4930,4930,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4931,4931,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4932,4932,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4933,4933,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4934,4934,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4935,4935,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4936,4936,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4937,4937,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4938,4938,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4939,4939,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4940,4940,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4941,4941,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4942,4942,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4943,4943,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4944,4944,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4945,4945,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4946,4946,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4947,4947,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4948,4948,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4949,4949,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4950,4950,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4951,4951,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4952,4952,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4953,4953,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4954,4954,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4955,4955,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4956,4956,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4957,4957,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4958,4958,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,avg_marker_ranking,,
4959,4959,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4960,4960,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,"(2000, 128, 64, 128, 2000)",0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,sum_marker_score,,
4961,4961,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,64,0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4962,4962,ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,64,0.0,True,relu,glorot_uniform,100.0,10.0,20.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
